gene,attribution
BCO2,0.0008707401620337395
INO80B,0.000866483316157092
CYP4F35P,0.0008580504631570856
PRRT3-AS1,0.0008547544021185507
KIAA1683,0.0008531374039649077
LOC100288974,0.0008508087220202154
ZCCHC12,0.0008438638259099759
MT3,0.0008430299105776361
POTEM,0.0008345846532223414
DIRAS2,0.0008317479182143965
LOC102725521,0.0008276844747407476
LOC101927815,0.000826485243033405
LOC100653247,0.0008239480457527019
RNU5D-1,0.0008218167145891765
TAS2R20,0.0008206232891708851
LOC643387,0.0008202831545320095
LOC729739,0.0008187993966478548
GTF2H2C_2,0.0008172056236504164
HNRNPCL1,0.0008168173833224743
FBLIM1,0.0008165875132118922
CALY,0.0008100403082377409
RTEL1,0.0008094114581736487
C1QB,0.0008082519088562375
DPCD,0.0008075502517506527
LOC101930233,0.0008073637294202838
OR7E37P,0.0008045258033401975
NTNG2,0.0008023813199227642
LOC100996732,0.0008002874017035213
CHGB,0.0007998630008179613
RNASE1,0.0007982507212267991
LINC00086,0.0007977985410517084
GTSCR1,0.0007916692549441414
RAB12,0.000781833910282883
EIF3CL,0.0007813560639176497
DBNDD1,0.0007809744418631793
MT1HL1,0.0007799289310926632
ITGB4,0.0007771222621403848
FAM229A,0.0007764413827196189
MFSD7,0.0007742145473157012
LOC101927632,0.0007732165362481537
ALOX15,0.0007700110115879904
APOE,0.000768867243312502
CTAGE11P,0.0007682769994587621
LOC728673,0.00075967642306306
SERF1B,0.0007569298520430208
TUBA3D,0.0007519482158475013
PI3,0.0007493381210257622
MFI2,0.0007476528145672627
NEDD8-MDP1,0.0007448656350885984
NANOS3,0.0007442237027453648
SLC25A29,0.0007385847984166695
EPPK1,0.0007367483219826379
LOC102723354,0.0007339522411594033
MIR1307,0.0007329212895282017
C2CD4C,0.0007318786380236446
SCX,0.0007273936323767505
HIF1A-AS1,0.0007240745901699348
YJEFN3,0.000722212268798337
SERHL2,0.0007211722175607263
FAM218A,0.0007184945334652724
PADI4,0.000714491630404565
KRTAP12-3,0.0007126525875940059
WNT10B,0.0007110374687709144
LOC101929687,0.0007066536930554651
C17orf97,0.0007047742215151988
LOC100996351,0.0007013196840269848
LINC00866,0.0006993802003486241
LOC100506730,0.0006971540494503442
CCDC144NL,0.0006937111800812602
LOC102724914,0.0006927939745116667
ADM,0.0006881538686398483
LOC101927187,0.000684738423374846
IL17C,0.0006817634879718762
ZNF704,0.0006786407557004413
NPB,0.0006774775456404126
HES1,0.0006758054903935355
TCL1A,0.0006729966150421801
LOC101928659,0.0006695072228455823
IGFBP2,0.0006692283357573889
CLEC18B,0.0006670138935081781
TCEAL2,0.0006661493718941888
EFNA3,0.000658935702994016
LOC101927252,0.0006553283310314895
