gene,attribution
ARID3A,0.0021963652409139707
LOC102725436,0.002188600718468847
LOC643387,0.002187704099221561
ADM,0.002181584579097265
EFNA3,0.002173229093132175
ANXA2P1,0.0021723478239931006
CDKN1C,0.0021689645869815708
IL4,0.002168504146319921
PKN3,0.0021520907783423686
C15orf48,0.0021505026403921016
RNU5D-1,0.0021384527735764536
CYP2D7P,0.002131731428428131
DOC2GP,0.002131569589494617
MESP1,0.00211569553840538
FAM86FP,0.0021134297127381827
SLC25A30-AS1,0.0020852024061844936
QRICH2,0.0020849607355107923
C17orf97,0.002081178675122953
OSTCP1,0.002052984816276771
IGFBP2,0.002040578457354524
C19orf35,0.0019787657886095066
LOC102723927,0.001971024515742474
HES1,0.00196832852978145
TGFB3,0.0019583584880822945
MEX3B,0.001946464709336667
LOC102724457,0.001935151936389946
EIF3CL,0.001919815812046755
ZNF578,0.0018953792249696
RNU5F-1,0.0018832637204372184
MT3,0.0018815689884007483
LOC102725330,0.0018795884438526475
DGCR6,0.001878926412354665
CGA,0.0018776681062403825
MFI2,0.0018494468006580156
MOK,0.001843625540239976
LOC407835,0.001832435526589778
CPA3,0.0018308777173892275
SCX,0.0018255649970865288
TFAMP1,0.0018082518814353666
PTTG2,0.00180340054951362
HCRT,0.001786582288195163
ABHD17C,0.0017767271816667683
ATP8B5P,0.0017746646622569153
FAM229A,0.0017673133021840293
DPCD,0.0017556459289897464
DIRAS3,0.0017450952048074378
CYP4F35P,0.0017448232389857652
LINC00866,0.0017439601376516925
LOC441528,0.0017426442607796633
GNRH1,0.001737312282635994
LOC729739,0.0017321305571748765
LOC100288974,0.0017280500943599693
LOC101930233,0.0017264280792695932
DLK2,0.0017196655593981975
BCO2,0.0017196331968769227
MIR192,0.0017093340437585632
MIR600HG,0.0016827519453508192
LOC101928356,0.0016750086494509296
NUDT4P1,0.0016734658892130602
LOC102725521,0.0016733294702878363
KIAA1683,0.0016634153638305951
LINC00174,0.001654939118738797
SNORA10,0.001651520849079749
TAS2R20,0.0016460737813243115
LOC102723571,0.0016444699246281396
GeneID:102723666,0.00164185834925119
TCEAL2,0.0016386926767217285
MUC20,0.0016277514554675192
RNF126P1,0.001623172425442624
SH2B2,0.001617256912824447
HHIPL1,0.0016144632232676184
LOC100506314,0.0016115533907247502
SERF1B,0.0016083260048389818
LOC100996351,0.0016068746778342899
LOC101927278,0.0016046738097660453
RTEL1,0.001597371838022007
FAM127C,0.0015938452428054266
SPTBN5,0.0015934343768410626
TMOD4,0.0015910655550146478
EPPK1,0.001589418470020754
FOXN3-AS1,0.001584644165998793
ITGB4,0.0015794049357709835
LOC102724149,0.0015737939029922784
ACRBP,0.0015700186001346246
RAB12,0.0015566613155417548
LOC389705,0.001553849742813257
CIB2,0.0015533754677014597
MIR1307,0.0015524089505905094
DIRAS2,0.0015429148160548865
